rndrng_npi,rndrng_prvdr_type,rndrng_prvdr_state_abrvtn,row_count,total_beneficiaries,total_services,estimated_submitted_charges,estimated_medicare_allowed,estimated_medicare_payment,estimated_standardized_payment,avg_payment_per_service,charge_to_payment_ratio,allowed_to_payment_ratio
1184201220,Clinical Laboratory,TX,16,195102,898850.0,72223711.28001034,35390095.12985069,35390095.12985069,35390053.700039186,39.372637403182615,2.040788842612954,1.0
1699782722,Clinical Laboratory,TN,20,144486,258616.0,133053759.11994146,34460071.2501709,34460071.2501709,34602200.83046793,133.24802506484866,3.8610993620415566,1.0
1386837367,Ambulance Service Provider,OR,11,16756,566328.4,293851350.7983877,42886475.289736494,34139332.69995573,29809471.07997903,60.28186596320391,8.607413430748421,1.2562189093342209
1265418669,Clinical Laboratory,TX,513,2007133,2998618.0,211844348.27024552,34098783.829937436,34010941.559937835,34078339.730078794,11.342205495977758,6.228711660243514,1.0025827650153347
1689322471,Clinical Laboratory,IL,1,353987,2836332.0,42546670.00005888,33354974.239817366,33354974.239817366,33354974.239817366,11.759897727,1.275571963994173,1.0
1023311040,General Practice,NV,18,2233,42676.0,47253620.74069356,41704947.74057709,33219043.409859575,33216740.810071267,778.4010546878708,1.42248589634789,1.2554530010397245
1447437355,Clinical Laboratory,CA,78,100654,246440.0,69020693.37988979,35527434.85030216,32553493.370483484,31032329.13016387,132.0950063726809,2.12022386028995,1.0913555250729303
1174718134,Internal Medicine,CA,70,18582,75088.0,44030207.300221846,39827359.710117616,31709034.859949596,31305116.34998652,422.2916426053377,1.388569771823444,1.2560256055103698
1144981184,Clinical Laboratory,TX,1,318299,2682157.0,41732995.500036106,31542132.508728858,31542132.508728858,31542132.508728858,11.759987394,1.3230873178434295,1.0
1164170445,Clinical Laboratory,IL,1,333148,2673312.0,66831359.9991047,31438102.08040205,31438102.08040205,31438102.08040205,11.759982404,2.125807716642226,1.0
1770830606,Independent Diagnostic Testing Facility (IDTF),IL,6,51006,87792.0,178800300.00073838,39062800.11047001,31052049.29996223,31055985.010483336,353.70021528114444,5.758083734620242,1.2579781686266203
1326104613,Clinical Laboratory,TX,524,1762694,2749974.0,236645547.27951917,31049615.0399301,31041363.549930584,31051482.639969394,11.287875285341093,7.623555160483547,1.0002658224077767
1619479243,Pharmacy,FL,1,229882,2591167.0,31094004.0,30472123.919999998,30472123.919999998,30472123.919999998,11.76,1.0204081632653061,1.0
1376587113,Clinical Laboratory,NY,515,1605671,2452458.0,355507321.2084229,30555002.74016319,30332449.710163873,30252612.410027463,12.368183149380691,11.720362997562265,1.00733712681059
1356432140,Centralized Flu,ID,15,386567,784437.0,36932557.63021195,29029280.519973107,29029280.519973107,28061522.21995613,37.006516163787666,1.2722519114726638,1.0
1669791737,Pharmacy,AL,1,207312,2449490.0,29393880.0,28805837.75997914,28805837.75997914,28805837.75997914,11.759932786,1.0204139954172013,1.0
1013525286,Clinical Laboratory,TX,67,166612,261249.0,31467564.259970948,28623567.560021527,28623567.560021527,28779914.51001601,109.5643143515249,1.0993585685636764,1.0
1588757033,Clinical Laboratory,NY,100,242501,2357350.0,38099771.079977795,28285487.969117586,28285487.969117586,28287944.62911776,11.998849542544631,1.3469723810872753,1.0
1194062448,Clinical Laboratory,MA,525,1400329,2129044.0,188605760.2707882,27994238.030003022,27750806.21000545,27670229.87990261,13.034397696809203,6.796406520354968,1.0087720629864008
1235600214,Clinical Laboratory,TX,4,291215,2325874.0,29179128.0010095,27743673.329475522,27743673.329475522,27744566.419882298,11.928278715646472,1.0517398923526438,1.0
1336149426,All Other Suppliers,CO,12,9997,14495.0,50804356.680107415,34557474.659972414,27374635.629982766,27833093.61005476,1888.5571321133332,1.8558916132006027,1.2623903063799125
1669566626,Centralized Flu,ID,16,363730,689669.0,34886662.250268064,27345918.75989537,27345918.75989537,26236812.519872777,39.65078720356485,1.2757538906109713,1.0
1245307818,Clinical Laboratory,MD,542,1587306,2327366.0,210031867.78938416,27360170.139989182,27336483.32998833,27337071.879940104,11.745674436246096,7.683207282151673,1.0008664907521176
1235363052,Clinical Laboratory,OH,4,26723,26726.0,109199403.72015305,27335127.07912744,27335127.07912744,27085982.460782,1022.7915542590525,3.9948379754757224,1.0
1881679751,Clinical Laboratory,TX,478,1567077,2415549.0,167959840.59968242,27302079.989801977,27230528.0998021,27274967.339994173,11.273018307557454,6.1680713640255505,1.0026276350476067
1659002467,Clinical Laboratory,TX,1,289091,2312389.0,34685804.999065116,27193682.879189547,27193682.879189547,27193682.879189547,11.759994914,1.2755096524865726,1.0
1952347791,Clinical Laboratory,MA,545,1466602,2193038.0,195722474.92980793,27286052.25008504,27165028.490084514,27140750.67008847,12.386939255081085,7.204942744722261,1.0044551309800651
1811149685,Family Practice,CO,11,347,29719.0,34890287.64973917,34060695.03031048,27133945.490638323,27132846.49063717,913.0167734660763,1.285853826962869,1.2552798501810953
1275217952,Nurse Practitioner,AZ,2,60,34398.0,34466757.120000005,33912146.070008636,27019432.830147844,27019730.910147842,785.4942970564522,1.2756284462619274,1.2551020698025168
1043636921,Pharmacy,FL,1,283279,2266087.0,27193055.998930663,26649183.12,26649183.12,26649183.12,11.76,1.020408613520408,1.0
1417627886,Pharmacy,OK,1,62917,2208784.0,26505408.0,25975299.84,25975299.84,25975299.84,11.76,1.0204081632653061,1.0
1972273340,Clinical Laboratory,IL,1,273302,2193476.0,54837000.00057084,25795277.759999998,25795277.759999998,25795277.759999998,11.76,2.1258542168367347,1.0
1639131436,Ambulance Service Provider,CA,4,74862,315902.4,149821935.83007997,32555538.740163602,25510729.44990178,23275195.64033967,80.75509856810767,5.872898935496994,1.276150837007483
1760707582,Ambulance Service Provider,MA,7,81214,776446.6,213756299.69030797,31983243.18019503,25404043.239950564,21926358.589772712,32.71833921347658,8.414262945126524,1.2589823941843232
1336420140,Independent Diagnostic Testing Facility (IDTF),CA,2,46049,369678.0,104813208.33826317,35008975.42982915,25195643.230027955,17967262.35000754,68.15564688736673,4.159973507377961,1.3894852816500334
1073599478,Clinical Laboratory,WA,497,1533468,2202772.0,133572541.26039729,25436005.669908635,25043183.02990761,24948030.81005095,11.36894014900662,5.333688656944263,1.0156858111659328
1164019725,Clinical Laboratory,NV,1,66408,2114796.0,25377552.0,24870000.96,24870000.96,24870000.96,11.76,1.0204081632653061,1.0
1861137481,Clinical Laboratory,FL,36,75318,75772.0,25287584.45999972,24774416.73,24774416.73,24774443.23,326.96004764292877,1.0207136150001994,1.0
1235186800,Clinical Laboratory,NC,422,1426134,2080856.0,96479767.78025895,24770758.800032917,24770758.800032917,24826038.56985404,11.90411965077493,3.894905624777661,1.0
1265542765,Ambulance Service Provider,NY,7,78997,433411.2,80365029.99989405,30489220.299984105,24257779.179941334,22015860.850057565,55.96943313864832,3.3129590884538844,1.2568842379930445
1720359698,Clinical Laboratory,CA,4,10591,10658.0,32950750.83998691,24050355.15996466,24048621.61992626,24102615.0897592,2256.391595039056,1.3701721188329774,1.0000720847982807
1962069203,Family Practice,TX,19,1185,26603.0,32813972.22037742,30098765.82030219,23978410.049705226,23990973.149986662,901.3423316808339,1.3684799013928286,1.2552444368875992
1679226963,Clinical Laboratory,IL,4,358753,365081.0,54731700.0,23790423.39,23790423.39,23790423.39,65.1647809390245,2.3005769633761863,1.0
1992489728,Nurse Practitioner,AZ,2,55,29665.0,29697421.92,29218984.42013856,23280165.83006752,23280476.79006752,784.768779034806,1.2756533667661538,1.2551020741613772
1174092035,Nurse Practitioner,FL,17,1074,23324.0,33291442.28969553,29132221.690146986,23195360.3006451,23209985.190328963,994.4846638932045,1.4352629947623465,1.2559503845834536
1700333606,Pharmacy,FL,1,245220,1960455.0,23525495.999835167,23054950.8,23054950.8,23054950.8,11.76,1.020409724744898,1.0
1982847851,Plastic and Reconstructive Surgery,CA,39,3596,38650.0,35586316.55016228,28231338.49999692,22462191.070018508,22179616.4600017,581.1692385515785,1.5842762818299256,1.2568381424588095
1518366426,Clinical Laboratory,NJ,88,78151,78687.0,22913180.410022553,22361043.119999267,22361043.119999267,22361491.230000097,284.1770955812176,1.0246919290419625,1.0
1508105024,Clinical Laboratory,WA,1,3257,3258.0,29322000.0,21936211.74,21936211.74,21936211.74,6733.03,1.3366938807639355,1.0
1265854855,Clinical Laboratory,AZ,82,144553,653413.0,33376685.570043843,21666942.489952445,21523705.999950502,21549114.1700262,32.94043124325733,1.5506941773930847,1.0066548246850366
1518626357,Clinical Laboratory,IL,1,227271,1818468.0,45461700.0,21385183.68,21385183.68,21385183.68,11.76,2.1258503401360547,1.0
1225110497,Clinical Laboratory,NJ,390,715502,1157672.0,31954640.990022283,21226119.97993901,21208969.649938654,21276643.59003304,18.320361596323185,1.506656924756112,1.0008086356991135
1396408829,Clinical Laboratory,FL,83,72560,191945.0,45520268.99995746,23301029.199971985,20898479.320001375,20933937.51987724,108.87743530699615,2.1781617840677634,1.114962904390426
1962168369,Clinical Laboratory,KS,2,4509,7616.0,24002580.0,20863475.9703286,20863475.9703286,20956254.4000712,2739.4269919023895,1.1504593018984823,1.0
1962465047,Gastroenterology,WI,39,4676,1042289.0,48191059.51997061,26169375.72001154,20824458.750187483,20873555.120071597,19.979543821519254,2.3141566413838603,1.25666534885455
1760418370,Independent Diagnostic Testing Facility (IDTF),CA,2,54858,299436.0,79107599.19978762,27522213.00999015,20743752.34000784,15201951.60993623,69.27608016406792,3.8135626526554316,1.326771191579881
1871991125,Ambulance Service Provider,NE,7,90305,957060.0,83426794.90012887,26340412.249810394,20705057.449797485,17255040.390198182,21.634022370381675,4.029295504366972,1.2721728647059622
1356006407,Clinical Laboratory,IL,1,119569,1737931.0,43162152.00024256,20435268.959972788,20435268.959972788,20435268.959972788,11.758389118999999,2.11214014774093,1.0
1497933162,Clinical Laboratory,CA,5,66356,128874.0,42456256.0,20421740.659979753,20421740.659979753,20497291.820133645,158.4628447939829,2.078973418911397,1.0
1760879217,Geriatric Medicine,CA,46,4382,37517.0,32143371.430087063,25603623.09942424,20381510.890047465,20238469.060041092,543.2606788935007,1.5770848198394878,1.256218110499688
1508594136,Clinical Laboratory,FL,19,126865,528828.0,42503856.739606105,20050957.36994769,20050957.36994769,20057604.850067966,37.915839119614866,2.1197918860129215,1.0
1083715460,Ambulance Service Provider,NY,4,69359,157375.6,65507541.249269694,25317377.420202788,19945499.74992669,18711874.109847344,126.73819670855386,3.284326894316622,1.2693278051504246
1831709740,Nurse Practitioner,NV,8,502,25837.0,32480374.999664363,24696845.09948933,19674216.39033606,19673571.040335856,761.4744896983419,1.6509107328726276,1.2552898986930112
1700913118,Clinical Laboratory,CA,192,365269,1682537.0,39892966.189708225,19503557.219995532,19447493.90999569,19429712.29000897,11.558434619860181,2.0513165539136073,1.0028828038337128
1346819992,Clinical Laboratory,TX,10,117327,1627401.0,19845605.62,19344584.209999997,19344584.209999997,19344584.209999997,11.886796315106109,1.0258998283220275,1.0
1134169535,Ambulance Service Provider,CA,6,5528,297748.4,145855125.12906837,24184601.46994074,19265052.350087725,16808025.82985172,64.70245465664206,7.570969571147011,1.255361315944237
1679520571,Ambulance Service Provider,FL,7,52023,353832.6,50137543.08003478,24219190.40017243,19247176.260012038,20324672.570255153,54.39627739222457,2.604929803869496,1.2583243418667214
1588676407,Internal Medicine,CA,28,1624,27705.0,28656488.070360716,23918822.349458233,19040868.52005451,18888754.790056005,687.2719191501358,1.5049989993985147,1.2561833681203192
1710064811,Clinical Laboratory,WI,479,1026307,1516883.0,141891272.13023567,19305942.9100113,19011560.190002028,19148633.110096827,12.533306912927383,7.4634207141429005,1.0154844061753587
1689639544,Clinical Laboratory,TX,32,309635,513312.0,25012021.31999642,18731336.650040004,18731025.450040147,18781855.12996761,36.49052710639951,1.3353257880466343,1.0000166141464433
1285302273,Clinical Laboratory,IL,1,189113,1565671.0,39137455.0005768,18412290.96,18412290.96,18412290.96,11.76,2.1256157142857144,1.0
1710516455,Clinical Laboratory,IL,1,163103,1564639.0,39115895.000007935,18400154.64,18400154.64,18400154.64,11.76,2.125845992346939,1.0
1134389364,Dermatology,FL,43,4957,40237.0,27437230.550014473,23011083.359733116,18316966.930159252,18395378.65013722,455.22695355417284,1.4979134184513117,1.2562714912065986
1740662147,Podiatry,TX,33,2036,50988.0,26555868.149822094,22947765.44995208,18279552.449812174,18296886.84980854,358.50695163199526,1.452763585034871,1.2553789548708494
1043256886,Clinical Laboratory,NV,498,908000,1492372.0,138156893.18024838,18384950.7599017,18198000.3798991,18217057.350054335,12.194010863175603,7.591872200027638,1.010273127601926
1891467643,Clinical Laboratory,OH,9,129543,1518463.0,18301474.65000007,17907892.729999997,17907892.729999997,17907892.729999997,11.793433708954382,1.0219781258428429,1.0
1083789564,Ambulance Service Provider,CA,4,53903,174163.8,97252985.99975847,22560356.700120788,17882097.949994855,16604082.350072442,102.67402267287953,5.438566899237148,1.2616168842832716
1104255215,Clinical Laboratory,KY,53,56226,575329.0,18387548.169975277,17835497.18990995,17835497.18990995,17838695.65000403,31.000518294593093,1.0309523740318065,1.0
1134439573,Clinical Laboratory,NJ,55,57541,57586.0,28788458.26,17724097.42,17724097.42,17724123.34,307.7848334664676,1.6242552485360915,1.0
1720409154,Clinical Laboratory,IN,117,99341,507263.2,19703357.7100065,17311872.77990812,17311872.77990812,17614255.850021645,34.127988744123606,1.1381413184178375,1.0
1841489440,General Practice,CA,63,8159,42587.0,29651376.55969675,21674335.350664597,17207532.49003541,16872610.55003371,404.05599103095807,1.7231626078211595,1.259584159624039
1194449330,Clinical Laboratory,IL,1,67146,1451418.0,21771299.999358643,17068581.600536656,17068581.600536656,17068581.600536656,11.759935180999998,1.275518992080404,1.0
1902008170,Pathology,FL,97,413426,828110.0,56507214.00004038,17409059.74999761,16915367.10997793,16938984.069960546,20.426473668930374,3.340584548514366,1.0291860434840023
1285292334,Nurse Practitioner,AZ,2,43,21475.0,21489609.360000003,21143218.76997872,16845816.95001939,16846055.87001939,784.4385075678412,1.2756644230290812,1.2551020133193591
1669030102,Pharmacy,IN,1,129066,1431368.0,17176416.0,16832887.68,16832887.68,16832887.68,11.76,1.0204081632653061,1.0
1750676870,Ambulance Service Provider,TX,9,58627,677800.4,106873135.46009308,21123697.68011901,16787799.179968257,14951396.129976394,24.76805735135042,6.366119484418038,1.2582767671729411
1639713787,Clinical Laboratory,KS,2,9205,9249.0,22253383.0000185,16773932.43012471,16773932.43012471,16804895.090024848,1813.5941647880538,1.326664638284408,1.0
1497496756,Clinical Laboratory,IL,3,178229,1424790.0,35649850.0,16761935.68,16761935.68,16761935.68,11.764495595842194,2.1268337190039857,1.0
1790428969,All Other Suppliers,IL,1,177056,1417391.0,21260970.000325277,16668518.16,16668518.16,16668518.16,11.76,1.2755165034013605,1.0
1740715333,Clinical Laboratory,TX,120,133435,514711.9,42615196.14016311,16566815.110021986,16566815.110021986,16570566.269882929,32.18657876381328,2.5723227945233313,1.0
1700466745,Clinical Laboratory,CA,1,81525,1394450.0,50200200.0,16398732.0,16398732.0,16398732.0,11.76,3.061224489795918,1.0
1346680790,General Surgery,NY,26,6559,54492.0,25647644.19995182,20498035.899603855,16311990.3600277,15963106.180038234,299.3465161863705,1.5723184990840238,1.2566238360362203
1477988475,Nurse Practitioner,TX,6,169879,1377269.0,32888987.570053533,16215307.409990696,16207673.759990664,16209430.729990628,11.767979791885727,2.029223197424013,1.0004709898603017
1336107838,Ambulance Service Provider,IL,6,67458,493231.7,126507013.8018163,20201969.94011481,16062326.739789158,14877636.800147742,32.565479347311125,7.876007993813037,1.2577237574224562
1659355170,Infectious Disease,VA,40,5122,1081020.0,32524368.080043957,20079937.629953522,15926130.540039955,16330541.68006161,14.73250313596414,2.0422015252401895,1.2608170942383314
1255832002,Nurse Practitioner,NJ,15,810,18232.0,21290106.51956241,19925853.939611625,15872580.979916392,15836644.819917874,870.5891279023909,1.3413134603944261,1.2553631929693
1245494517,Clinical Laboratory,CA,23,146974,274260.0,29336410.550129984,15679391.790027324,15659913.170027064,15669976.57998772,57.098786443619424,1.8733443941617516,1.0012438523629583
1609826304,Clinical Laboratory,PA,6,7358,7460.0,23595321.9999822,15481986.700084105,15454500.610083265,15488146.36990895,2071.6488753462822,1.526760559612484,1.00177851686666
1598315574,Clinical Laboratory,NJ,347,546289,2707988.0,135951963.88973695,15405617.19984876,15401718.069848588,15508680.340022592,5.687513412115781,8.827064829597512,1.0002531620162431
1326482712,Ambulance Service Provider,CO,9,4537,309306.9,145258967.27062544,19308367.159978952,15364871.410026561,11811635.080166273,49.67516537790318,9.45396569839398,1.2566566061450413
1366193088,Clinical Laboratory,TX,2,55915,97634.0,48821999.9997952,15120167.32,15120167.32,15120167.32,154.86579798021182,3.2289325221432272,1.0
1053074757,Clinical Laboratory,IL,3,11695,183080.0,20004837.859712698,15118939.879999999,15118939.879999999,15118939.879999999,82.58105680576796,1.32316405902083,1.0
1386316685,Clinical Laboratory,IL,1,84286,1285352.0,30848448.0,15115739.52,15115739.52,15115739.52,11.76,2.0408163265306123,1.0
1477157725,Clinical Laboratory,CA,1,75097,1284778.0,15419160.000611378,15108930.479565274,15108930.479565274,15108930.479565274,11.759954233,1.0205328577999406,1.0
1851008296,Clinical Laboratory,IL,5,229265,233578.0,40647200.0,15090084.81,15090084.81,15090084.81,64.6040500817714,2.6936362857989793,1.0
1275776049,Ophthalmology,MD,35,13597,1539669.0,36115253.89007049,19026138.769876733,15061229.820157494,15012741.39000105,9.782121884741132,2.3978954123477307,1.2632526690757169
1073251336,Clinical Laboratory,FL,25,51384,100323.0,18351468.46,14987053.75,14987053.75,14987053.75,149.38801421408849,1.2244880659082176,1.0
1790101681,Clinical Laboratory,OH,210,522164,4524463.0,48262300.37020466,14982233.909784006,14982233.909784006,14991963.029997984,3.311383894571357,3.2213020208346514,1.0
1598747651,Clinical Laboratory,CO,416,946780,1344466.0,89640211.92006433,14946095.330027362,14936904.910027424,14977339.519958382,11.109916435244495,6.00125745326846,1.0006152827547137
1073978946,Clinical Laboratory,TX,1,157464,1263139.0,31578475.0,14854514.64,14854514.64,14854514.64,11.76,2.1258503401360542,1.0
1548370745,Clinical Laboratory,TN,483,831627,1251327.0,74835637.73986137,14934994.619961262,14833972.55996091,14882392.97996148,11.854593211815065,5.044881769692217,1.0068101824775533
1003077322,Family Practice,NY,44,89465,915986.0,43800727.540059276,16078592.519944016,14764331.079979654,14781653.770043947,16.118511723956104,2.966658448851286,1.0890159826980914
1952575342,Plastic and Reconstructive Surgery,CA,25,1318,34751.0,55954892.80037238,18476796.489992466,14722227.740157053,14553587.08012822,423.64903859333697,3.800708275130613,1.255027215724579
1063851335,Independent Diagnostic Testing Facility (IDTF),CA,9,34409,89578.0,32889236.0,18471367.660162456,14644335.019728737,14597190.679874405,163.48137957677932,2.2458674945425567,1.2613319509064747
1427706852,Clinical Laboratory,IL,1,164960,1321229.0,18582560.00018482,14603271.060105365,14603271.060105365,14603271.060105365,11.052793316,1.2724929862426826,1.0
1487212551,Clinical Laboratory,NC,290,828816,1230214.0,111951251.30993143,14736532.86002607,14568984.89002207,14614761.050062528,11.842642735346915,7.6842176826337445,1.0115003187434666
1154462026,All Other Suppliers,FL,11,2652,12363.0,21778204.2302941,18263869.57991297,14539811.88020517,14548079.20978751,1176.0747294511987,1.4978325998800193,1.2561283275458206
1780160770,Clinical Laboratory,AL,41,118881,1232189.0,43922465.09982169,14357627.760000102,14357627.760000102,14357655.52999966,11.652131093525508,3.0591728545984656,1.0
1255889473,Clinical Laboratory,CA,5,103429,1193554.0,18468415.0,14149153.7,14149153.7,14149153.7,11.85464059439288,1.3052664061455492,1.0
1053686964,Clinical Laboratory,AR,35,235179,390288.0,31822537.609991565,16703996.610047964,14089359.100035412,15089952.189965421,36.099903404756006,2.258622083804478,1.1855753332318701
1104923036,Mass Immunizer Roster Biller,NY,1,107453,1195171.0,15451720.859871259,14055199.19951736,14055199.19951736,14055199.19951736,11.75999016,1.099359791386084,1.0
1326439159,Physical Therapist in Private Practice,CA,9,250,15467.0,17953479.439953964,17555841.2400206,13987167.75003022,13980859.50002573,904.3232527335759,1.283567893143712,1.2551391070563709
1730466590,Clinical Laboratory,CA,5,44622,81299.0,14333562.99989622,13842282.83998704,13842282.83998704,13878686.1999889,170.26387581627128,1.0354912672705971,1.0
1932849890,Clinical Laboratory,TX,1,26408,97562.0,48781000.0,13637216.36,13637216.36,13637216.36,139.78,3.5770496494491346,1.0
1407471550,Independent Diagnostic Testing Facility (IDTF),CA,8,24237,24742.0,57573060.99999537,17177548.159966912,13617814.109988268,9696789.740030073,550.3926161987014,4.227775510444603,1.2614027494594513
1164523478,Clinical Laboratory,FL,36,41528,41528.0,13882403.89000102,13596714.07,13596714.07,13596714.07,327.4107606915816,1.0210116810966385,1.0
1295823540,Clinical Laboratory,FL,265,548109,3666528.0,38514674.24995869,13595196.710027967,13594556.660027971,13603188.709925491,3.7077465820601865,2.8330952757880845,1.0000470813440998
1760930697,Clinical Laboratory,FL,57,62511,505860.0,16463463.21,13445173.95,13445173.95,13445174.1,26.578843850077096,1.224488673127208,1.0
1871724864,Ambulance Service Provider,TX,7,41145,573737.8,68125040.99044853,16972795.35004326,13418731.579965968,10620631.020043712,23.388264778729877,5.076861444352799,1.2648583995363223
1699313585,Pharmacy,NY,1,66899,1139265.0,33862095.5004135,13397638.80050964,13397638.80050964,13397638.80050964,11.759896776,2.5274674145660208,1.0
1164614004,Dermatology,FL,38,16830,47498.0,21653130.630011942,16920667.179977328,13371582.379937451,13409273.119934823,281.51885089766836,1.6193394330427204,1.2654199554844665
1013998921,Pharmacy,CA,2,43,5400603.0,37946495.37072883,16769422.300036475,13357947.269904684,13642244.609830227,2.473417740556876,2.8407430126799413,1.2553891673025097
1043271539,Clinical Laboratory,PA,250,300759,609440.0,13694903.25000365,13365550.340040222,13356096.37004021,13358264.639981445,21.915358968955452,1.0253672083950696,1.0007078393070912
1598260986,Clinical Laboratory,CA,8,50780,1087606.0,14919735.999854304,13323740.679489428,13323740.679489428,13323740.679489428,12.250521493527462,1.1197858288267162,1.0
1699769075,Podiatry,DC,17,1316,16377.0,20091247.29000232,16683108.569879938,13283902.630135968,13252515.470138403,811.1316254586291,1.512450659222927,1.255889103856611
1043243538,Ambulance Service Provider,CT,7,36265,275298.3,50390905.63910727,16633225.240013903,13220919.139983645,12438823.669942893,48.023976682688,3.8114525250148086,1.2580990068769515
1730662271,Pharmacy,NY,1,84164,1114255.3,13371107.999730939,13103583.529862074,13103583.529862074,13103583.529862074,11.759947231,1.0204161303859511,1.0
1629046669,Podiatry,TX,24,1327,41329.0,37633279.7998122,16443676.070141787,13095272.670120515,13106754.259892777,316.8543315860658,2.8738065061967024,1.2556955845342055
1891791703,Internal Medicine,CA,48,2723,21285.0,19637126.77966622,16367387.530214952,13017090.980050076,12967479.220043875,611.5617091872247,1.5085649174429199,1.2573767484071152
1023720778,Clinical Laboratory,PA,51,50192,50198.0,13277387.470023274,12988550.669999724,12988550.669999724,12988607.42999984,258.74637774412776,1.0222378006108634,1.0
1811524572,Clinical Laboratory,VA,437,748459,1108705.0,40489004.029950544,12995928.57002414,12852558.830019828,12964416.299959866,11.592406302866703,3.1502679400603126,1.0111549569156177
1720737786,Clinical Laboratory,IL,1,136973,1092633.0,16437060.000181913,12849364.08,12849364.08,12849364.08,11.76,1.279211943707483,1.0
1447843750,Clinical Laboratory,FL,87,44118,62138.0,14157533.329996968,12819919.180002943,12819919.180002943,12823109.319993448,206.31367568964149,1.1043387349961218,1.0
1033383351,Pathology,FL,110,398752,747498.0,44093816.00003477,13159453.509992048,12763532.590019723,12775688.37994824,17.075005672282366,3.454671791609899,1.0310196974998842
1184379422,Clinical Laboratory,IL,1,132489,1085174.0,13022088.0,12761646.24,12761646.24,12761646.24,11.76,1.0204081632653061,1.0
1386305407,Clinical Laboratory,IL,3,57420,74676.0,37334300.0000053,12731846.08,12731846.08,12731846.08,170.49448390379774,2.9323555881383463,1.0
1376921254,Centralized Flu,ID,15,163084,358887.0,15949882.480034404,12669620.890055027,12669620.890055027,12138428.920081956,35.302535032071454,1.2589076357094635,1.0
1003878596,Ambulance Service Provider,NY,6,40136,299929.5,43582655.000102244,15965251.970092164,12634904.389957357,11007202.639932085,42.12624763471868,3.449385421130942,1.2635831247588925
1538565478,Centralized Flu,ID,15,164505,273944.0,16026529.500119928,12598655.030015865,12598655.030015865,11988226.050021315,45.989892204304034,1.2720825724600975,1.0
1356009245,Clinical Laboratory,IL,4,132065,1048183.0,13649501.99999208,12586575.569999998,12586575.569999998,12586575.569999998,12.007994376936088,1.0844492152834293,1.0
1992821797,Dermatology,CA,38,5636,53366.0,25680176.869369905,15785572.329986572,12574208.879990414,11932084.499999264,235.62209796481682,2.0422896672438196,1.2553928824187472
1548280852,Clinical Laboratory,PA,437,548501,999698.0,62217840.81002193,13018370.499993978,12463188.430007929,12565804.580028994,12.466953449949814,4.992128712442354,1.0445457495169794
1710294368,Ambulance Service Provider,IL,6,44163,304307.2,67216689.9808699,15652336.429938663,12458657.96990111,12237615.580036972,40.94105551857172,5.395179010713578,1.2563420930049742
1770529513,Clinical Laboratory,OK,436,717439,1075277.0,53311745.57002553,12395723.829894077,12395723.829894077,12411086.090048296,11.527935434212838,4.300817467508962,1.0
1073946216,Ambulatory Surgical Center,MS,59,4931,6727.0,61968379.000043124,15480360.960017795,12326274.989992341,13576629.580012824,1832.3584049341966,5.027340299511007,1.2558831417103906
1477076941,Clinical Laboratory,PA,62,87424,352232.0,14605663.729928015,12260784.630036704,12260784.630036704,12260873.700040175,34.8088323322035,1.1912503294566303,1.0
1073272613,Clinical Laboratory,CA,5,41355,331715.0,42278140.99973908,12247001.15,12247001.15,12247001.15,36.92025126991544,3.452121909839053,1.0
1407113020,Clinical Laboratory,FL,148,202357,1784002.0,19647135.560075056,12219360.40993544,12219360.40993544,12384668.930000022,6.84940959143288,1.607869389309457,1.0
1083249577,Clinical Laboratory,MN,524,577768,875640.0,84126127.94005431,12506183.170004485,12215816.990006458,12262025.129956553,13.950729740540014,6.886655883014325,1.023769689758415
1376554592,Ambulance Service Provider,IL,4,39596,90984.0,92808435.000019,15498657.780007353,12199890.21991461,12687255.689961242,134.08830365684747,7.607317223930609,1.2703932167117347
1821464678,Ambulance Service Provider,MD,4,36190,205485.4,21338762.999992773,15288978.060003102,12156472.53999895,11543097.899954725,59.159787216020945,1.7553416856560116,1.257682112117404
1184886178,Nurse Practitioner,CA,3,127936,1032955.0,12463974.0,12150677.400000013,12149038.25,12148836.930000005,11.7614399949659,1.025922689806331,1.0001349201448118
1154089993,Clinical Laboratory,IL,1,129084,1032671.0,25816775.0,12144210.959999999,12144210.959999999,12144210.959999999,11.76,2.1258503401360547,1.0
1679550982,Ambulance Service Provider,NY,6,33152,210358.4,18462914.5999815,15373574.549879236,12100532.000069391,11248299.579935689,57.52340767028743,1.5257936262534264,1.2704874917723514
1790274678,Clinical Laboratory,IL,74,120495,966915.0,16312721.309937526,11999228.1597336,11994568.3497336,11996299.019960063,12.404987356420781,1.3600090336139383,1.0003884933466658
1437492238,Diagnostic Radiology,MD,37,1638,71700.0,20621360.720017493,15006343.540154245,11954936.53022341,11980842.529784765,166.73551646057754,1.7249243162340844,1.2552424266090028
1154811917,Clinical Laboratory,CA,44,38175,277228.0,14432521.310017422,11859845.409975475,11859845.409975475,11860069.119977014,42.78011387729766,1.2169232237949776,1.0
1174781231,Ophthalmology,MS,26,12861,87387.0,37871312.059767514,14935812.260110289,11754062.630191844,12017417.799730135,134.50584904152612,3.2219763711731555,1.2706936086715843
1073962288,Clinical Laboratory,FL,1,67932,985442.0,14781630.0,11588797.92,11588797.92,11588797.92,11.76,1.2755102040816326,1.0
